w_id,user_id,trainer_id,o_distance,o_time,o_pace,d_distance_sum,d_distance_std,d_distance_var,d_time_sum,d_time_std,d_time_var,d_pace_mean,d_pace_std,d_pace_var,r_distance,r_speed,r_time,r_pace,p_running,p_walking,p_unknown,p_welldone,p_has_objective,age,height,weight,gender,bmi,weight_situation,calories,workout_date,mean_rating,rating,month,weekday,weeknumber,year,days_from_previous,user_pop,dec_user_pop
73277,7408,4198,7500,3275,280.7692307692308,0.0,0.0,0.0,0.23231146304675734,0.12371470006995579,0.01530532701339912,-0.013295272073326344,0.05311542242360597,0.002821248099238104,7604.854905651999,7.630815125965683,3225.8329999999996,988.0457767971504,0.7692307692307693,0.0,0.07692307692307693,0.08333333333333333,0.9230769230769231,43,175,97.0,1,31.6734693877551,6,664,2018-07-05 15:09:33,3.75,4,7,3,27,2018,0,11,9.75
73547,7408,4198,10000,4260,272.72727272727275,0.0,0.0,0.0,-0.39954989316239314,0.04723336663485161,0.002230990923662313,-0.03632271756021756,0.047233366634851635,0.002230990923662316,10140.279906382784,6.820554450584819,5510.338,1064.2481690494158,0.7272727272727273,0.0,0.09090909090909091,0.2,0.9090909090909091,43,175,97.0,1,31.6734693877551,6,885,2018-07-05 15:10:05,3.25,3,7,3,27,2018,0,12,10.75
73860,7408,4198,10000,600,0.0,0.0,0.0,0.0,0.3016166666666667,0.13060384776905823,0.01705736505208334,0.0,0.0,0.0,10277.968124409206,3.0565148279069314,4660.515,1667.8198594893197,0.25,0.0,0.25,0.6666666666666666,0.75,43,175,97.0,1,31.6734693877551,6,897,2018-07-05 15:10:13,3.75,4,7,3,27,2018,0,13,11.75
75395,7408,4198,7500,3275,280.7692307692308,0.0,0.0,0.0,-1.7419099095022628,0.15680409219767483,0.02458752332993691,-0.14987460842325098,0.1296162237025491,0.01680036544690925,7734.697394961491,6.629896789226203,3804.895,886.5672346567301,0.7692307692307693,0.0,0.07692307692307693,0.08333333333333333,0.9230769230769231,43,175,97.0,1,31.6734693877551,6,675,2018-07-05 15:10:26,3.25,3,7,3,27,2018,0,14,12.75
72759,6800,4198,12000,5460,100.0,0.0,0.0,0.0,0.06468488562091507,0.020797495473144138,0.0004325358179554508,0.009240697945844992,0.02079749547314416,0.0004325358179554517,20553.39908096555,9.336123469301171,7262.304,78260.0681586702,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.8571428571428571,43,175,85.0,1,27.755102040816325,5,1572,2018-07-05 15:10:46,5.0,5,7,3,27,2018,0,27,25.75
73561,6800,4198,15000,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17352.451247581746,5.675163378679611,5999.463,85536.09961682792,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,43,175,85.0,1,27.755102040816325,5,1327,2018-07-05 15:10:56,4.25,4,7,3,27,2018,0,28,26.75
73833,6800,4198,15000,6420,130.0,0.0,0.0,0.0,0.03412391067538128,0.010353780383675591,0.00010720076823338547,0.004265488834422661,0.010353780383675553,0.00010720076823338468,17333.99449855578,7.357251345211613,6403.784,679.0153003202523,0.5,0.125,0.125,0.5714285714285714,0.875,43,175,85.0,1,27.755102040816325,5,1326,2018-07-05 15:11:05,4.75,5,7,3,27,2018,0,29,27.75
74412,6800,4198,12000,5340,56.666666666666664,0.0,0.0,0.0,0.04175343137254897,0.015560585140481975,0.00024213180991418845,0.006958905228758171,0.015560585140481994,0.00024213180991418905,21607.54148480548,8.551070458559034,7520.071000000001,7254.490235474331,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8,0.8333333333333334,43,175,85.0,1,27.755102040816325,5,1653,2018-07-05 15:12:05,4.25,4,7,3,27,2018,0,30,28.75
76536,6800,4198,12000,5600,209.23076923076923,0.0,0.0,0.0,0.10960980775496916,0.010616213740617487,0.00011270399418647554,0.008431523673459156,0.010616213740617428,0.0001127039941864743,15332.583850075083,8.896225255803305,5540.883,9861.899399420643,0.7692307692307693,0.0,0.07692307692307693,0.3333333333333333,0.9230769230769231,43,175,85.0,1,27.755102040816325,5,1173,2018-07-05 15:12:17,4.75,5,7,3,27,2018,0,31,29.75
77651,6800,4198,10000,4600,151.11111111111111,0.0,0.0,0.0,-0.06851407670454548,0.032421699888867776,0.0010511666236838087,-0.007612675189393921,0.0324216998888678,0.0010511666236838102,12271.855608992279,7.737260929298655,4710.551999999999,35273.72811593065,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5,0.8888888888888888,43,175,85.0,1,27.755102040816325,5,939,2018-07-05 15:12:32,5.0,5,7,3,27,2018,0,32,30.75
