w_id,user_id,trainer_id,o_distance,o_time,o_pace,d_distance_sum,d_distance_std,d_distance_var,d_time_sum,d_time_std,d_time_var,d_pace_mean,d_pace_std,d_pace_var,r_distance,r_speed,r_time,r_pace,p_running,p_walking,p_unknown,p_welldone,p_has_objective,age,height,weight,gender,bmi,weight_situation,calories,workout_date,mean_rating,rating,month,weekday,weeknumber,year,days_from_previous,user_pop,dec_user_pop
125618,15bb63b28926cd083b15e3b97567bbea,c81e728d9d4c2f636f067f89cc14862c,6000,2280,190.0,-0.0008842174494572,0.0004421087247286,1.954601244811642e-07,0.0008771929824561,0.000438596491228,1.9236688211757465e-07,0.0008799271689994,0.0008799271689994,7.742718227434264e-07,6005.305304696743,4.745192953667312,2280.0,189.6656276757802,0.5,0.0,0.5,0.0,0.5,37,165,56.0,0,20.569329660238758,4,303,2018-07-13 13:07:21,5.0,5,7,4,28,2018,0,103,101.75
126999,15bb63b28926cd083b15e3b97567bbea,c81e728d9d4c2f636f067f89cc14862c,10000,3900,195.0,-0.0002579186528408,0.0001289593264204,1.6630507870805496e-08,-0.0187179487179487,0.0093589743589743,8.759040105193952e-05,-0.0092276350533519,0.0092276350533519,8.514924867784989e-05,10002.579186528408,4.531749946073783,3973.0,198.59877767080727,0.5,0.0,0.5,0.0,0.5,37,165,56.0,0,20.569329660238758,4,504,2018-07-13 13:07:30,5.0,5,7,4,28,2018,0,104,102.75
124926,05ec04f7fb3bc3281f1db83bfc1a2490,c81e728d9d4c2f636f067f89cc14862c,8000,2400,150.0,0.0,0.0,0.0,-0.00910375,0.004551875,2.0719566015625302e-05,-0.004551875,0.004551875,2.0719566015625302e-05,8041.555172339082,7.5753073863449565,2467.7540000000004,703.7035437436407,0.5,0.0,0.5,0.0,0.5,43,180,75.0,1,23.148148148148145,4,543,2018-07-13 13:07:53,4.5,5,7,4,28,2018,1,16,14.75
125119,05ec04f7fb3bc3281f1db83bfc1a2490,c81e728d9d4c2f636f067f89cc14862c,6200,2517,150.83333333333334,0.0,0.0,0.0,-0.1488337633298934,0.0208952538811756,0.0004366116347587,-0.0124028136108244,0.0208952538811756,0.0004366116347587,7421.887653157115,9.184361816070442,2582.909,448.264803488619,0.5,0.4166666666666667,0.0833333333333333,0.4545454545454545,0.9166666666666666,43,180,75.0,1,23.148148148148145,4,501,2018-07-13 13:08:09,4.25,4,7,4,28,2018,0,17,15.75
125422,05ec04f7fb3bc3281f1db83bfc1a2490,c81e728d9d4c2f636f067f89cc14862c,15000,4800,160.0,0.0,0.0,0.0,0.0047779166666667,0.0023889583333333,5.707121918402874e-06,0.0023889583333333,0.0023889583333333,5.707121918402734e-06,15022.238507390022,8.25469097845584,4792.446,505.0321223368859,0.5,0.0,0.5,0.0,0.5,43,180,75.0,1,23.148148148148145,4,1014,2018-07-13 13:08:16,4.75,5,7,4,28,2018,0,18,16.75
125353,50cf0fe63e0ff857e1c9d01d827267ca,c4616f5a24a66668f11ca4fa80525dc4,2000,3180,120.0,0.0,0.0,0.0,0.2147641025641025,0.0304190639939409,0.0009253194542674,0.016520315581854,0.0304190639939409,0.0009253194542674,6274.198978273664,5.708056456021873,3175.197,1994.080009381614,0.4615384615384615,0.1538461538461538,0.0769230769230769,0.6666666666666666,0.9230769230769232,40,163,71.0,0,26.722872520606725,5,401,2018-07-13 13:09:56,3.5,4,7,4,28,2018,0,23,21.75
125991,50cf0fe63e0ff857e1c9d01d827267ca,c4616f5a24a66668f11ca4fa80525dc4,2000,3020,88.88888888888889,0.0,0.0,0.0,0.00632,0.0051006231161339,2.601635617283973e-05,0.0007022222222222,0.0051006231161338,2.601635617283932e-05,6600.466894495301,6.444589773987965,3031.514,1718.4807102133548,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.75,0.8888888888888888,40,163,71.0,0,26.722872520606725,5,422,2018-07-13 13:10:09,4.0,4,7,4,28,2018,0,24,22.75
128764,36e729ec173b94133d8fa552e4029f8b,e369853df766fa44e1ed0ff613f563bd,6000,2620,173.33333333333334,0.0,0.0,0.0,-1.6401882352941175,0.3015387107072246,0.0909255940549752,-0.1978337418300653,0.1599861303286794,0.0255955618975452,7423.222084692214,9.822615446535895,2878.525,346.2179859216613,0.75,0.0,0.0833333333333333,0.1818181818181818,0.9166666666666666,23,170,70.0,1,24.221453287197235,4,468,2018-07-13 13:12:13,2.75,3,7,4,28,2018,2,31,29.75
133111,36e729ec173b94133d8fa552e4029f8b,e369853df766fa44e1ed0ff613f563bd,5000,3300,75.0,0.0,0.0,0.0,-1.6572688888888885,0.3524464299445376,0.1242184859806498,-0.1474925925925925,0.1819666744029753,0.0331118705932784,6531.268061849172,7.346696762401343,3186.201000000001,1252.0256106888908,0.875,0.0,0.0416666666666666,0.4782608695652174,0.9583333333333334,23,170,70.0,1,24.221453287197235,4,411,2018-07-13 13:12:44,2.25,2,7,4,28,2018,0,32,30.75
125433,36e729ec173b94133d8fa552e4029f8b,e369853df766fa44e1ed0ff613f563bd,8000,3840,55.0,0.0,0.0,0.0,1.9281870454545451,0.4780587067473634,0.2285401270969616,-0.0108527146464646,0.0242674076899026,0.0005889070759879,8885.965157027444,4.875139166296415,3413.916,576.077719542396,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.4,0.8333333333333334,23,170,70.0,1,24.221453287197235,4,560,2018-07-13 13:13:00,2.0,2,7,4,28,2018,0,33,31.75
125642,36e729ec173b94133d8fa552e4029f8b,e369853df766fa44e1ed0ff613f563bd,5500,2850,63.1578947368421,0.0,0.0,0.0,0.8074641666666665,0.3377653474996403,0.1140854299715528,-0.0598752192982456,0.1125357648760213,0.0126642983762311,7120.106148736784,10.102806703952004,2773.5960000000005,753.4895295104096,0.8421052631578947,0.0,0.0526315789473684,0.6111111111111112,0.9473684210526316,23,170,70.0,1,24.221453287197235,4,449,2018-07-13 13:13:20,2.0,2,7,4,28,2018,0,34,32.75
125635,a729d76292a6a72fc99598bbc1e33ae6,c16a5320fa475530d9583c34fd356ef5,5500,3048,258.57142857142856,0.0,0.0,0.0,-0.4890180158730159,0.1733145351666932,0.0300379281000469,-0.0329656631070734,0.1726523924129487,0.0298088486059148,6461.414731488563,7.993339987846488,3228.729,433.5419797322729,0.6428571428571429,0.2142857142857142,0.0714285714285714,0.2307692307692307,0.9285714285714286,37,176,69.0,1,22.27530991735537,4,395,2018-07-13 13:13:50,2.5,2,7,4,28,2018,0,66,64.75
125675,05ec04f7fb3bc3281f1db83bfc1a2490,c81e728d9d4c2f636f067f89cc14862c,10000,3000,150.0,0.0,0.0,0.0,-0.211338,0.105669,0.011165937561,-0.1056689999999999,0.1056689999999999,0.0111659375609999,10005.62303996086,6.890695137146576,3639.238,646.2181173010777,0.5,0.0,0.5,0.0,0.5,43,180,75.0,1,23.148148148148145,4,675,2018-07-13 13:15:01,2.75,2,7,4,28,2018,0,19,17.75
127044,05ec04f7fb3bc3281f1db83bfc1a2490,c81e728d9d4c2f636f067f89cc14862c,10000,3000,150.0,0.4381316828787326,0.2190658414393663,0.0479898428855375,0.4304223333333333,0.2152111666666666,0.0463158462580277,-0.0068604593909995,0.0068604593909995,4.706590305555394e-05,5618.683171212673,5.918788779863683,1708.733,152.0581378172999,0.5,0.0,0.5,0.0,0.5,43,180,75.0,1,23.148148148148145,4,379,2018-07-13 13:15:16,2.0,2,7,4,28,2018,0,20,18.75
125592,5bca8566db79f3788be9efd96c9ed70d,c81e728d9d4c2f636f067f89cc14862c,10000,3000,150.0,0.0,0.0,0.0,-0.0092506666666666,0.0046253333333333,2.1393708444444367e-05,-0.0046253333333332,0.0046253333333332,2.139370844444332e-05,10023.002925783396,11.748125473011648,3034.887,306.4765670989215,0.5,0.0,0.5,0.0,0.5,60,178,75.0,1,23.671253629592226,4,677,2018-07-13 13:16:07,5.0,5,7,4,28,2018,0,132,130.75
125971,5bca8566db79f3788be9efd96c9ed70d,c81e728d9d4c2f636f067f89cc14862c,10000,3000,150.0,0.0,0.0,0.0,-0.0296093333333333,0.0148046666666666,0.0002191781551111,-0.0148046666666666,0.0148046666666666,0.0002191781551111,10019.750696331264,10.33617251919112,3096.713,354.0546153457078,0.5,0.0,0.5,0.0,0.5,60,178,75.0,1,23.671253629592226,4,676,2018-07-13 13:16:18,5.0,5,7,4,28,2018,0,133,131.75
127229,5bca8566db79f3788be9efd96c9ed70d,c81e728d9d4c2f636f067f89cc14862c,21100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21368.019014447927,10.414899673664024,6890.547,347.564981960527,0.5,0.0,0.5,1.0,0.5,60,178,75.0,1,23.671253629592226,4,1442,2018-07-13 13:16:29,5.0,5,7,4,28,2018,0,134,132.75
125980,78bbb28f2ca60a5b9e82650b8b297cd4,c81e728d9d4c2f636f067f89cc14862c,8240,2560,293.3333333333333,-0.153265804108355,0.005530345713589,3.05847237118131e-05,-0.6180269744160178,0.0778715941227546,0.006063985171219,-0.0246062274225918,0.0789490608405798,0.0062329542076095,8335.280866481211,11.172401352942986,2657.0,328.5344168213345,0.9444444444444444,0.0,0.0555555555555555,0.0,0.9444444444444444,41,173,80.0,1,26.729927495071667,5,585,2018-07-13 13:18:11,3.25,3,7,4,28,2018,0,19,17.75
127114,78bbb28f2ca60a5b9e82650b8b297cd4,c81e728d9d4c2f636f067f89cc14862c,8000,2400,150.0,-0.0001812509199789,9.062545998949644e-05,8.212973998307822e-09,0.03125,0.015625,0.000244140625,0.0157127775046113,0.0157127775046113,0.0002468913769094,8075.327050278101,11.309235483166232,2351.0,321.25422781979296,0.5,0.0,0.5,0.0,0.5,41,173,80.0,1,26.729927495071667,5,567,2018-07-13 13:18:20,3.75,4,7,4,28,2018,0,20,18.75
127242,78bbb28f2ca60a5b9e82650b8b297cd4,c81e728d9d4c2f636f067f89cc14862c,15000,4800,160.0,-0.0001222518314212,6.112591571060573e-05,3.736377571460076e-09,0.01,0.005,2.5e-05,0.0050605072594301,0.0050605072594301,2.5608733722744992e-05,15099.883210962333,8.673851443375142,4811.0,459.2492806631065,0.5,0.0,0.5,0.0,0.5,41,173,80.0,1,26.729927495071667,5,1060,2018-07-13 13:18:29,4.75,5,7,4,28,2018,0,21,19.75
125722,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,8000,4370,68.33333333333333,-0.0030815228327553,0.0011138708059352,1.2407081723148174e-06,0.006451800232288,0.0084075263851973,7.068649991778942e-05,0.0030325178437597,0.0067809160416278,4.59808223636053e-05,9470.521285315854,5.052014109755068,4769.0,933.1060179324248,0.5,0.0,0.1666666666666666,0.2,0.8333333333333334,36,176,83.0,1,26.794938016528928,5,650,2018-07-13 13:19:06,2.5,2,7,4,28,2018,1,2,0.75
127247,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,9160,4480,310.3448275862069,-0.0405149586069146,0.0435627308540045,0.0018977115194584,1.6881623189294317,0.2619728173558567,0.068629757033365,-0.0084285672605309,0.032393713663832,0.0010493526849343,9224.787626797266,8.358950415242544,4140.0,1067.375812986251,0.896551724137931,0.0,0.0344827586206896,0.0,0.9655172413793104,36,176,83.0,1,26.794938016528928,5,687,2018-07-13 13:19:49,2.75,3,7,4,28,2018,0,3,1.75
127717,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,9000,5020,165.0,-0.0034738671664586,0.0006897477446686,4.757519512755276e-07,0.8336713233329517,0.2814936249791913,0.0792386609039255,0.0048264346056956,0.0077987043782978,6.081978998008249e-05,10028.35022730902,6.463456392121429,4499.0,2071.484602935519,0.5714285714285714,0.0,0.1428571428571428,0.0,0.8571428571428571,36,176,83.0,1,26.794938016528928,5,727,2018-07-13 13:20:09,4.5,5,7,4,28,2018,0,4,2.75
127919,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,3520,2640,0.0,-1.0860350613747742,0.0421315590425038,0.0017750682673519,0.5866666666666667,0.1634007130837547,0.0266997930362795,0.0,0.0,0.0,4635.264497327563,7.216626676911323,3447.0,1108.5288894647906,0.4864864864864865,0.4324324324324324,0.027027027027027,0.0277777777777777,0.972972972972973,36,176,83.0,1,26.794938016528928,5,296,2018-07-13 13:20:39,2.75,2,7,4,28,2018,0,5,3.75
128566,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,10800,5320,133.33333333333334,-0.3879694615245086,0.0325681654159656,0.0010606853985617,1.3358333333333334,0.2721326649027984,0.0740561873070987,0.0411511800469741,0.0685260494363659,0.0046958194513552,10907.83041816368,9.323248616323148,4803.0,1451.9590161786791,0.75,0.0,0.0833333333333333,0.0,0.9166666666666666,36,176,83.0,1,26.794938016528928,5,810,2018-07-13 13:21:32,3.5,4,7,4,28,2018,0,6,4.75
128951,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,11100,5164,252.66666666666663,-0.0460342858490975,0.0038940633287946,1.5163729208663642e-05,0.9682974576664192,0.2412305889180969,0.0581921970297718,0.0045436446098863,0.0156170497351674,0.0002438922424306,11946.35433501625,8.447802352957353,4950.0,2203.8503853206657,0.8,0.0,0.0666666666666666,0.0714285714285714,0.9333333333333332,36,176,83.0,1,26.794938016528928,5,886,2018-07-13 13:21:56,4.75,5,7,4,28,2018,0,7,5.75
129552,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,8000,4625,211.66666666666663,-0.0125395533587058,0.0016072411683752,2.5832241733203326e-06,0.3201255944688831,0.0823090672738057,0.0067747825554838,0.007504822077088,0.0102077617100261,0.0001041983991286,10012.599331899584,7.426965939662344,4429.0,789.0481715825255,0.6666666666666666,0.0,0.1111111111111111,0.125,0.8888888888888888,36,176,83.0,1,26.794938016528928,5,652,2018-07-13 13:22:51,3.75,4,7,4,28,2018,0,8,6.75
129893,2b2e7393b05b5b52af65bf2ed7f4ad4f,68c86f3f9a4eefdc3180f488ac749db5,2240,3120,0.0,-0.7557693709592105,0.0491012979433983,0.0024109374597263,0.4638888888888889,0.1725544545403215,0.0297750397817078,0.0,0.0,0.0,6172.538443719582,8.281111836712242,3599.0,723.1115538324666,0.6764705882352942,0.2058823529411764,0.0294117647058823,0.3636363636363636,0.9705882352941176,36,176,83.0,1,26.794938016528928,5,395,2018-07-13 13:27:03,3.5,3,7,4,28,2018,0,9,7.75
125596,f52166cd701447355be87cbf41d31ca4,f4d0e2e7fc057a58f7ca4a391f01940a,12000,3960,165.0,-5.631680512639529e-05,2.8158402563197645e-05,7.928956349110957e-10,0.0199494949494949,0.0099747474747474,9.949558718498112e-05,0.0100023425773329,0.0100023425773329,0.0001000468570343,12051.762600425338,9.563986612516771,3904.0,386.8063050650155,0.5,0.0,0.5,0.0,0.5,34,180,83.0,1,25.61728395061728,5,868,2018-07-13 13:27:54,4.25,4,7,4,28,2018,1,39,37.75
125923,f52166cd701447355be87cbf41d31ca4,f4d0e2e7fc057a58f7ca4a391f01940a,9800,5464,126.5,-0.0711440302630217,0.005553186306828,3.0837878158342345e-05,-0.5269504848209796,0.028071048619943,0.0007879837706232,-0.0113417602883583,0.0247590256975193,0.0006130093534904,10872.44803757243,6.211781561969227,5582.0,4970.737309275771,0.45,0.05,0.05,0.0526315789473684,0.95,34,180,83.0,1,25.61728395061728,5,736,2018-07-13 13:28:18,3.25,3,7,4,28,2018,0,40,38.75
127117,f52166cd701447355be87cbf41d31ca4,f4d0e2e7fc057a58f7ca4a391f01940a,10000,4110,118.69565217391305,-0.3000044973890629,0.0194041433433106,0.0003765207788877,-0.9109764309764312,0.0580756254723098,0.003372778274,0.0058279145178253,0.0294819155369514,0.0008691833437279,10395.226934859604,8.200898910580475,4159.0,2563.632683395666,0.4782608695652174,0.0,0.0434782608695652,0.0909090909090909,0.9565217391304348,34,180,83.0,1,25.61728395061728,5,723,2018-07-13 13:28:43,3.75,4,7,4,28,2018,0,41,39.75
125629,0777acff7c9ab34562699e4e1d05affb,f50c7035e532c49a0f6993d988e2e843,6000,2160,180.0,0.0,0.0,0.0,0.0189694444444445,0.0094847222222222,8.995995563271674e-05,0.0094847222222222,0.0094847222222222,8.995995563271625e-05,6023.29873791337,7.319961084067074,2137.889,581.3928348465657,0.5,0.0,0.5,0.0,0.5,45,170,65.0,0,22.49134948096886,4,352,2018-07-13 13:29:19,3.0,3,7,4,28,2018,0,61,59.75
126013,0777acff7c9ab34562699e4e1d05affb,f50c7035e532c49a0f6993d988e2e843,4500,2210,173.33333333333334,0.0,0.0,0.0,0.302750386996904,0.0259064514090119,0.0006711442246074,0.0252291989164086,0.0259064514090119,0.0006711442246074,5485.731631666422,8.199344587490796,2142.075,505.0641328463184,0.5,0.4166666666666667,0.0833333333333333,0.4545454545454545,0.9166666666666666,45,170,65.0,0,22.49134948096886,4,321,2018-07-13 13:30:53,3.75,4,7,4,28,2018,0,62,60.75
127110,0777acff7c9ab34562699e4e1d05affb,f50c7035e532c49a0f6993d988e2e843,15000,5700,190.0,0.2970824035611624,0.1485412017805812,0.0220644886264193,0.2990214035087719,0.1495107017543859,0.0223534499390889,0.0013792512503833,0.0013792512503833,1.9023340116839647e-06,10543.763946582563,4.749944839982754,3995.578,189.47588452485437,0.5,0.0,0.5,0.0,0.5,45,170,65.0,0,22.49134948096886,4,617,2018-07-13 13:31:04,3.25,3,7,4,28,2018,0,63,61.75
125619,c74c4bf0dad9cbae3d80faa054b7d8ca,f4d0e2e7fc057a58f7ca4a391f01940a,4000,2940,136.36363636363637,0.0,0.0,0.0,0.1617813333333333,0.0250499656830822,0.0006275007807235,0.0147073939393939,0.0250499656830822,0.0006275007807235,6727.012337058783,6.589297905711436,2887.91,802.451374335484,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.6,0.9090909090909092,47,170,68.0,0,23.529411764705884,4,394,2018-07-13 13:33:38,3.75,4,7,4,28,2018,0,99,97.75
125637,3ea816621e0d8ecd5e534ec28051d4d5,c81e728d9d4c2f636f067f89cc14862c,5000,1500,150.0,-0.0012640274341783,0.0006320137170891,3.9944133858889973e-07,0.0186666666666666,0.0093333333333333,8.711111111111113e-05,0.0099527664805452,0.0099527664805452,9.905756061626566e-05,5055.485833188332,11.327638441705531,1489.0,319.89893908229,0.5,0.0,0.5,0.0,0.5,37,170,62.0,1,21.45328719723184,4,282,2018-07-13 13:35:23,4.0,4,7,4,28,2018,0,18,16.75
125714,3ea816621e0d8ecd5e534ec28051d4d5,c81e728d9d4c2f636f067f89cc14862c,6500,2261,145.625,-0.0086224915158077,0.0012786500224846,1.634945879999922e-06,-0.0286085719322102,0.0133507166381535,0.0001782416347522,0.003139213713738,0.0070643904480196,4.990561240207184e-05,7159.571488825059,9.215292963428103,2274.0,446.3834581611318,0.5,0.375,0.125,0.1428571428571428,0.875,37,170,62.0,1,21.45328719723184,4,384,2018-07-13 13:35:45,4.75,5,7,4,28,2018,0,19,17.75
127225,3ea816621e0d8ecd5e534ec28051d4d5,c81e728d9d4c2f636f067f89cc14862c,10000,3000,150.0,0.0345078709495441,0.017253935474772,0.0002976982893675,0.084,0.042,0.001764,0.0256305191732275,0.0256305191732275,0.0006569235130891,9654.92129050456,6.3241842514222,2748.0,142.31084424803174,0.5,0.0,0.5,0.0,0.5,37,170,62.0,1,21.45328719723184,4,539,2018-07-13 13:35:56,4.25,4,7,4,28,2018,0,20,18.75
125715,b9c7f3a9c40b2d928c666388a71378d4,d7f6db68da03fee4df7856f3323dd380,10000,3200,160.0,0.0,0.0,0.0,0.0065221875,0.00326109375,1.063473244628916e-05,0.00326109375,0.00326109375,1.0634732446289275e-05,10515.597701013088,10.793671932686651,3359.979,334.3354321450437,0.5,0.0,0.5,0.0,0.5,39,184,77.0,1,22.743383742911156,4,729,2018-07-13 13:37:27,4.75,5,7,4,28,2018,1,37,35.75
127039,b9c7f3a9c40b2d928c666388a71378d4,d7f6db68da03fee4df7856f3323dd380,14000,4340,155.0,0.0,0.0,0.0,0.003623271889401,0.0018116359447005,3.282024796130883e-06,0.0018116359447005,0.0018116359447005,3.282024796130883e-06,14163.723441004751,10.31874562592032,4389.893,354.8312003785014,0.5,0.0,0.5,0.0,0.5,39,184,77.0,1,22.743383742911156,4,982,2018-07-13 13:37:34,5.0,5,7,4,28,2018,0,38,36.75
125990,06138bc5af6023646ede0e1f7c1eac75,e369853df766fa44e1ed0ff613f563bd,8000,3480,207.27272727272728,0.0,0.0,0.0,0.2781751851851851,0.0570380717078467,0.0032533416241494,0.0252886531986531,0.0570380717078467,0.0032533416241494,13414.236369997265,13.064205018626753,3722.607,277.11295527367014,0.9090909090909092,0.0,0.0909090909090909,0.2,0.9090909090909092,47,185,81.0,1,23.66691015339664,4,954,2018-07-13 13:38:07,4.25,4,7,4,28,2018,1,4,2.75
127179,06138bc5af6023646ede0e1f7c1eac75,e369853df766fa44e1ed0ff613f563bd,10000,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14107.362723005936,11.88319864944594,4247.214,833.4227938657683,0.9230769230769232,0.0,0.0769230769230769,1.0,0.9230769230769232,47,185,81.0,1,23.66691015339664,4,1003,2018-07-13 13:38:31,4.75,5,7,4,28,2018,0,5,3.75
125716,e355ad06c5a89f911fbb0aff2de52435,e71ad22eed10d8f6f8242f67695b215f,800,2652,26.0,-0.0025195835282384,0.0006284945546684,3.950054052479543e-07,-0.0492521367521367,0.0178680040878845,0.0003192655700846,0.0040040375742512,0.0149817367666174,0.0002244524365442,7385.872701048132,8.32842044293258,3010.0,456.648279575575,0.4666666666666667,0.4666666666666667,0.0666666666666666,0.1428571428571428,0.9333333333333332,39,170,58.0,0,20.06920415224914,4,348,2018-07-13 13:39:14,3.25,4,7,4,28,2018,7,16,14.75
